soundName|personName|TRN/TST|soundPath|wrdPath|phnPath|txtPath|gender|region|age|recordDate|birthDate|height|race|education|prompt|start|end
sx361|CXM0|TRN|TIMIT/TRAIN/DR8/MCXM0/SX361.wav|TIMIT/TRAIN/DR8/MCXM0/SX361.wrd|TIMIT/TRAIN/DR8/MCXM0/SX361.phn|TIMIT/TRAIN/DR8/MCXM0/SX361.txt|M|Army Brat (moved around)|27|02/24/86|09/07/58|175.26|HIS|HS |The speech symposium might begin|0|36967
sx91|CXM0|TRN|TIMIT/TRAIN/DR8/MCXM0/SX91.wav|TIMIT/TRAIN/DR8/MCXM0/SX91.wrd|TIMIT/TRAIN/DR8/MCXM0/SX91.phn|TIMIT/TRAIN/DR8/MCXM0/SX91.txt|M|Army Brat (moved around)|27|02/24/86|09/07/58|175.26|HIS|HS |The misprint provoked an immediate|0|41165
si721|CXM0|TRN|TIMIT/TRAIN/DR8/MCXM0/SI721.wav|TIMIT/TRAIN/DR8/MCXM0/SI721.wrd|TIMIT/TRAIN/DR8/MCXM0/SI721.phn|TIMIT/TRAIN/DR8/MCXM0/SI721.txt|M|Army Brat (moved around)|27|02/24/86|09/07/58|175.26|HIS|HS |This tool can also be made with a|0|35021
si1351|CXM0|TRN|TIMIT/TRAIN/DR8/MCXM0/SI1351.wav|TIMIT/TRAIN/DR8/MCXM0/SI1351.wrd|TIMIT/TRAIN/DR8/MCXM0/SI1351.phn|TIMIT/TRAIN/DR8/MCXM0/SI1351.txt|M|Army Brat (moved around)|27|02/24/86|09/07/58|175.26|HIS|HS |Religion fosters group life in various|0|44647
si1981|CXM0|TRN|TIMIT/TRAIN/DR8/MCXM0/SI1981.wav|TIMIT/TRAIN/DR8/MCXM0/SI1981.wrd|TIMIT/TRAIN/DR8/MCXM0/SI1981.phn|TIMIT/TRAIN/DR8/MCXM0/SI1981.txt|M|Army Brat (moved around)|27|02/24/86|09/07/58|175.26|HIS|HS |On unoccupied roadway the bottle shattered into a small amber|0|62874
sa1|CYL0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|F|Northern|26|02/14/86|02/16/59|170.18|WHT|BS |She had your dark suit in greasy wash water all|0|43418
sa2|CYL0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|F|Northern|26|02/14/86|02/16/59|170.18|WHT|BS |Don't ask me to carry an oily rag like|0|35840
sx217|CYL0|TRN|TIMIT/TRAIN/DR4/FBAS0/SX217.wav|TIMIT/TRAIN/DR4/FBAS0/SX217.wrd|TIMIT/TRAIN/DR4/FBAS0/SX217.phn|TIMIT/TRAIN/DR4/FBAS0/SX217.txt|F|Northern|26|02/14/86|02/16/59|170.18|WHT|BS |How permanent are their|0|37376
sx397|CYL0|TRN|TIMIT/TRAIN/DR4/FBAS0/SX397.wav|TIMIT/TRAIN/DR4/FBAS0/SX397.wrd|TIMIT/TRAIN/DR4/FBAS0/SX397.phn|TIMIT/TRAIN/DR4/FBAS0/SX397.txt|F|Northern|26|02/14/86|02/16/59|170.18|WHT|BS |Tim takes Sheila to see movies twice a|0|53248
sx127|CYL0|TRN|TIMIT/TRAIN/DR4/FBAS0/SX127.wav|TIMIT/TRAIN/DR4/FBAS0/SX127.wrd|TIMIT/TRAIN/DR4/FBAS0/SX127.phn|TIMIT/TRAIN/DR4/FBAS0/SX127.txt|F|Northern|26|02/14/86|02/16/59|170.18|WHT|BS |The emperor had a mean|0|32052
sx349|CYL0|TRN|TIMIT/TRAIN/DR4/MARW0/SX349.wav|TIMIT/TRAIN/DR4/MARW0/SX349.wrd|TIMIT/TRAIN/DR4/MARW0/SX349.phn|TIMIT/TRAIN/DR4/MARW0/SX349.txt|F|Northern|26|02/14/86|02/16/59|170.18|WHT|BS |The preschooler couldn't verbalize her feelings about the emergency|0|82125
sx37|CYL0|TRN|TIMIT/TRAIN/DR3/MADC0/SX377.wav|TIMIT/TRAIN/DR3/MADC0/SX377.wrd|TIMIT/TRAIN/DR3/MADC0/SX377.phn|TIMIT/TRAIN/DR3/MADC0/SX377.txt|F|Northern|26|02/14/86|02/16/59|170.18|WHT|BS |She always jokes about too much garlic in his|0|51098
si667|CYL0|TRN|TIMIT/TRAIN/DR2/FCYL0/SI667.wav|TIMIT/TRAIN/DR2/FCYL0/SI667.wrd|TIMIT/TRAIN/DR2/FCYL0/SI667.phn|TIMIT/TRAIN/DR2/FCYL0/SI667.txt|F|Northern|26|02/14/86|02/16/59|170.18|WHT|BS |Yes indeed, we too can see a warlike host of infidels encamped against|0|79770
si1297|CYL0|TRN|TIMIT/TRAIN/DR2/FCYL0/SI1297.wav|TIMIT/TRAIN/DR2/FCYL0/SI1297.wrd|TIMIT/TRAIN/DR2/FCYL0/SI1297.phn|TIMIT/TRAIN/DR2/FCYL0/SI1297.txt|F|Northern|26|02/14/86|02/16/59|170.18|WHT|BS |At intervals an alumni directory is|0|49357
si1927|CYL0|TRN|TIMIT/TRAIN/DR2/FCYL0/SI1927.wav|TIMIT/TRAIN/DR2/FCYL0/SI1927.wrd|TIMIT/TRAIN/DR2/FCYL0/SI1927.phn|TIMIT/TRAIN/DR2/FCYL0/SI1927.txt|F|Northern|26|02/14/86|02/16/59|170.18|WHT|BS |You do that or take you out a permit right|0|48436
sa1|DAC0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|New England|25|02/11/86|11/29/60|177.8|WHT|BS |She had your dark suit in greasy wash water all|0|43418
sa2|DAC0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|New England|25|02/11/86|11/29/60|177.8|WHT|BS |Don't ask me to carry an oily rag like|0|35840
sx181|DAC0|TRN|TIMIT/TRAIN/DR8/MCXM0/SX181.wav|TIMIT/TRAIN/DR8/MCXM0/SX181.wrd|TIMIT/TRAIN/DR8/MCXM0/SX181.phn|TIMIT/TRAIN/DR8/MCXM0/SX181.txt|M|New England|25|02/11/86|11/29/60|177.8|WHT|BS |Rich looked for spotted hyenas and jaguars on the|0|61748
sx361|DAC0|TRN|TIMIT/TRAIN/DR8/MCXM0/SX361.wav|TIMIT/TRAIN/DR8/MCXM0/SX361.wrd|TIMIT/TRAIN/DR8/MCXM0/SX361.phn|TIMIT/TRAIN/DR8/MCXM0/SX361.txt|M|New England|25|02/11/86|11/29/60|177.8|WHT|BS |The speech symposium might begin|0|36967
sx91|DAC0|TRN|TIMIT/TRAIN/DR8/MCXM0/SX91.wav|TIMIT/TRAIN/DR8/MCXM0/SX91.wrd|TIMIT/TRAIN/DR8/MCXM0/SX91.phn|TIMIT/TRAIN/DR8/MCXM0/SX91.txt|M|New England|25|02/11/86|11/29/60|177.8|WHT|BS |The misprint provoked an immediate|0|41165
sx271|DAC0|TRN|TIMIT/TRAIN/DR8/MCXM0/SX271.wav|TIMIT/TRAIN/DR8/MCXM0/SX271.wrd|TIMIT/TRAIN/DR8/MCXM0/SX271.phn|TIMIT/TRAIN/DR8/MCXM0/SX271.txt|M|New England|25|02/11/86|11/29/60|177.8|WHT|BS |Be careful not to plow over the flower|0|40039
sx451|DAC0|TRN|TIMIT/TRAIN/DR8/MCXM0/SX451.wav|TIMIT/TRAIN/DR8/MCXM0/SX451.wrd|TIMIT/TRAIN/DR8/MCXM0/SX451.phn|TIMIT/TRAIN/DR8/MCXM0/SX451.txt|M|New England|25|02/11/86|11/29/60|177.8|WHT|BS |The thick elm forest was nearly overwhelmed by Dutch Elm|0|58573
si631|DAC0|TRN|TIMIT/TRAIN/DR1/MDAC0/SI631.wav|TIMIT/TRAIN/DR1/MDAC0/SI631.wrd|TIMIT/TRAIN/DR1/MDAC0/SI631.phn|TIMIT/TRAIN/DR1/MDAC0/SI631.txt|M|New England|25|02/11/86|11/29/60|177.8|WHT|BS |Program note reads as follows: take hands; this urgent visage beckons|0|82228
si1261|DAC0|TRN|TIMIT/TRAIN/DR1/MDAC0/SI1261.wav|TIMIT/TRAIN/DR1/MDAC0/SI1261.wrd|TIMIT/TRAIN/DR1/MDAC0/SI1261.phn|TIMIT/TRAIN/DR1/MDAC0/SI1261.txt|M|New England|25|02/11/86|11/29/60|177.8|WHT|BS |In two cases, airplanes only were|0|43725
si1837|DAC0|TRN|TIMIT/TRAIN/DR1/MDAC0/SI1837.wav|TIMIT/TRAIN/DR1/MDAC0/SI1837.wrd|TIMIT/TRAIN/DR1/MDAC0/SI1837.phn|TIMIT/TRAIN/DR1/MDAC0/SI1837.txt|M|New England|25|02/11/86|11/29/60|177.8|WHT|BS |Her hum became a gurgle of|0|35636
sa1|DAS0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|Southern|24|02/11/86|07/12/61|185.42|WHT|BS |She had your dark suit in greasy wash water all|0|43418
sa2|DAS0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|Southern|24|02/11/86|07/12/61|185.42|WHT|BS |Don't ask me to carry an oily rag like|0|35840
sx186|DAS0|TRN|TIMIT/TRAIN/DR3/FALK0/SX186.wav|TIMIT/TRAIN/DR3/FALK0/SX186.wrd|TIMIT/TRAIN/DR3/FALK0/SX186.phn|TIMIT/TRAIN/DR3/FALK0/SX186.txt|M|Southern|24|02/11/86|07/12/61|185.42|WHT|BS |Would a tomboy often play|0|38504
sx21|DAS0|TRN|TIMIT/TRAIN/DR7/MAFM0/SX219.wav|TIMIT/TRAIN/DR7/MAFM0/SX219.wrd|TIMIT/TRAIN/DR7/MAFM0/SX219.phn|TIMIT/TRAIN/DR7/MAFM0/SX219.txt|M|Southern|24|02/11/86|07/12/61|185.42|WHT|BS |Nonprofit organizations have frequent fund|0|45773
sx96|DAS0|TRN|TIMIT/TRAIN/DR3/FALK0/SX96.wav|TIMIT/TRAIN/DR3/FALK0/SX96.wrd|TIMIT/TRAIN/DR3/FALK0/SX96.phn|TIMIT/TRAIN/DR3/FALK0/SX96.txt|M|Southern|24|02/11/86|07/12/61|185.42|WHT|BS |Masquerade parties tax one's|0|50484
sx276|DAS0|TRN|TIMIT/TRAIN/DR3/FALK0/SX276.wav|TIMIT/TRAIN/DR3/FALK0/SX276.wrd|TIMIT/TRAIN/DR3/FALK0/SX276.phn|TIMIT/TRAIN/DR3/FALK0/SX276.txt|M|Southern|24|02/11/86|07/12/61|185.42|WHT|BS |John's brother repainted the garage|0|42497
sx6|DAS0|TRN|TIMIT/TRAIN/DR6/MABC0/SX61.wav|TIMIT/TRAIN/DR6/MABC0/SX61.wrd|TIMIT/TRAIN/DR6/MABC0/SX61.phn|TIMIT/TRAIN/DR6/MABC0/SX61.txt|M|Southern|24|02/11/86|07/12/61|185.42|WHT|BS |Chocolate and roses never fail as a romantic|0|39936
si636|DAS0|TRN|TIMIT/TRAIN/DR5/MDAS0/SI636.wav|TIMIT/TRAIN/DR5/MDAS0/SI636.wrd|TIMIT/TRAIN/DR5/MDAS0/SI636.phn|TIMIT/TRAIN/DR5/MDAS0/SI636.txt|M|Southern|24|02/11/86|07/12/61|185.42|WHT|BS |He was above all a friend seeker, almost pathetic in his eagerness to be|0|65434
si1266|DAS0|TRN|TIMIT/TRAIN/DR5/MDAS0/SI1266.wav|TIMIT/TRAIN/DR5/MDAS0/SI1266.wrd|TIMIT/TRAIN/DR5/MDAS0/SI1266.phn|TIMIT/TRAIN/DR5/MDAS0/SI1266.txt|M|Southern|24|02/11/86|07/12/61|185.42|WHT|BS |Twenty-nine exhibits received|0|38503
si1896|DAS0|TRN|TIMIT/TRAIN/DR5/MDAS0/SI1896.wav|TIMIT/TRAIN/DR5/MDAS0/SI1896.wrd|TIMIT/TRAIN/DR5/MDAS0/SI1896.phn|TIMIT/TRAIN/DR5/MDAS0/SI1896.txt|M|Southern|24|02/11/86|07/12/61|185.42|WHT|BS |And he was handsome, despite the long thin scar that slanted across his|0|67277
sa1|DAS1|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|F|Northern|26|03/11/86|12/30/59|175.26|WHT|MS |She had your dark suit in greasy wash water all|0|43418
sa2|DAS1|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|F|Northern|26|03/11/86|12/30/59|175.26|WHT|MS |Don't ask me to carry an oily rag like|0|35840
sx381|DAS1|TRN|TIMIT/TRAIN/DR3/MBEF0/SX381.wav|TIMIT/TRAIN/DR3/MBEF0/SX381.wrd|TIMIT/TRAIN/DR3/MBEF0/SX381.phn|TIMIT/TRAIN/DR3/MBEF0/SX381.txt|F|Northern|26|03/11/86|12/30/59|175.26|WHT|MS |We welcome many new students each|0|30618
sx111|DAS1|TRN|TIMIT/TRAIN/DR3/MBEF0/SX111.wav|TIMIT/TRAIN/DR3/MBEF0/SX111.wrd|TIMIT/TRAIN/DR3/MBEF0/SX111.phn|TIMIT/TRAIN/DR3/MBEF0/SX111.txt|F|Northern|26|03/11/86|12/30/59|175.26|WHT|MS |His sudden departure shocked the|0|33792
sx291|DAS1|TRN|TIMIT/TRAIN/DR3/MBEF0/SX291.wav|TIMIT/TRAIN/DR3/MBEF0/SX291.wrd|TIMIT/TRAIN/DR3/MBEF0/SX291.phn|TIMIT/TRAIN/DR3/MBEF0/SX291.txt|F|Northern|26|03/11/86|12/30/59|175.26|WHT|MS |The avalanche triggered a minor|0|34304
sx21|DAS1|TRN|TIMIT/TRAIN/DR7/MAFM0/SX219.wav|TIMIT/TRAIN/DR7/MAFM0/SX219.wrd|TIMIT/TRAIN/DR7/MAFM0/SX219.phn|TIMIT/TRAIN/DR7/MAFM0/SX219.txt|F|Northern|26|03/11/86|12/30/59|175.26|WHT|MS |Nonprofit organizations have frequent fund|0|45773
sx201|DAS1|TRN|TIMIT/TRAIN/DR3/MBEF0/SX201.wav|TIMIT/TRAIN/DR3/MBEF0/SX201.wrd|TIMIT/TRAIN/DR3/MBEF0/SX201.phn|TIMIT/TRAIN/DR3/MBEF0/SX201.txt|F|Northern|26|03/11/86|12/30/59|175.26|WHT|MS |Approach your interview with statuesque|0|37479
si831|DAS1|TRN|TIMIT/TRAIN/DR2/FDAS1/SI831.wav|TIMIT/TRAIN/DR2/FDAS1/SI831.wrd|TIMIT/TRAIN/DR2/FDAS1/SI831.phn|TIMIT/TRAIN/DR2/FDAS1/SI831.txt|F|Northern|26|03/11/86|12/30/59|175.26|WHT|MS |Selecting bunks by economic comparison is usually an individual|0|76903
si1461|DAS1|TRN|TIMIT/TRAIN/DR2/FDAS1/SI1461.wav|TIMIT/TRAIN/DR2/FDAS1/SI1461.wrd|TIMIT/TRAIN/DR2/FDAS1/SI1461.phn|TIMIT/TRAIN/DR2/FDAS1/SI1461.txt|F|Northern|26|03/11/86|12/30/59|175.26|WHT|MS |Measured performance characteristics for this experimental tube will be|0|78746
si2091|DAS1|TRN|TIMIT/TRAIN/DR2/FDAS1/SI2091.wav|TIMIT/TRAIN/DR2/FDAS1/SI2091.wrd|TIMIT/TRAIN/DR2/FDAS1/SI2091.phn|TIMIT/TRAIN/DR2/FDAS1/SI2091.txt|F|Northern|26|03/11/86|12/30/59|175.26|WHT|MS |No temptation, no|0|39015
sa1|DAW0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|F|New England|25|02/28/86|07/18/60|162.56|WHT|HS |She had your dark suit in greasy wash water all|0|43418
sa2|DAW0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|F|New England|25|02/28/86|07/18/60|162.56|WHT|HS |Don't ask me to carry an oily rag like|0|35840
sx326|DAW0|TRN|TIMIT/TRAIN/DR6/FBCH0/SX326.wav|TIMIT/TRAIN/DR6/FBCH0/SX326.wrd|TIMIT/TRAIN/DR6/FBCH0/SX326.phn|TIMIT/TRAIN/DR6/FBCH0/SX326.txt|F|New England|25|02/28/86|07/18/60|162.56|WHT|HS |Steve collects rare and novel|0|51815
sx56|DAW0|TRN|TIMIT/TRAIN/DR6/FBCH0/SX56.wav|TIMIT/TRAIN/DR6/FBCH0/SX56.wrd|TIMIT/TRAIN/DR6/FBCH0/SX56.phn|TIMIT/TRAIN/DR6/FBCH0/SX56.txt|F|New England|25|02/28/86|07/18/60|162.56|WHT|HS |Academic aptitude guarantees your|0|48640
sx236|DAW0|TRN|TIMIT/TRAIN/DR6/FBCH0/SX236.wav|TIMIT/TRAIN/DR6/FBCH0/SX236.wrd|TIMIT/TRAIN/DR6/FBCH0/SX236.phn|TIMIT/TRAIN/DR6/FBCH0/SX236.txt|F|New England|25|02/28/86|07/18/60|162.56|WHT|HS |Clear pronunciation is|0|39322
sx416|DAW0|TRN|TIMIT/TRAIN/DR6/FBCH0/SX416.wav|TIMIT/TRAIN/DR6/FBCH0/SX416.wrd|TIMIT/TRAIN/DR6/FBCH0/SX416.phn|TIMIT/TRAIN/DR6/FBCH0/SX416.txt|F|New England|25|02/28/86|07/18/60|162.56|WHT|HS |A huge power outage rarely|0|61133
sx146|DAW0|TRN|TIMIT/TRAIN/DR6/FBCH0/SX146.wav|TIMIT/TRAIN/DR6/FBCH0/SX146.wrd|TIMIT/TRAIN/DR6/FBCH0/SX146.phn|TIMIT/TRAIN/DR6/FBCH0/SX146.txt|F|New England|25|02/28/86|07/18/60|162.56|WHT|HS |Cyclical programs will never|0|46695
si1271|DAW0|TRN|TIMIT/TRAIN/DR1/FDAW0/SI1271.wav|TIMIT/TRAIN/DR1/FDAW0/SI1271.wrd|TIMIT/TRAIN/DR1/FDAW0/SI1271.phn|TIMIT/TRAIN/DR1/FDAW0/SI1271.txt|F|New England|25|02/28/86|07/18/60|162.56|WHT|HS |This has been attributed to helium film flow in the vapor pressure|0|77824
si1406|DAW0|TRN|TIMIT/TRAIN/DR1/FDAW0/SI1406.wav|TIMIT/TRAIN/DR1/FDAW0/SI1406.wrd|TIMIT/TRAIN/DR1/FDAW0/SI1406.phn|TIMIT/TRAIN/DR1/FDAW0/SI1406.txt|F|New England|25|02/28/86|07/18/60|162.56|WHT|HS |Receiving no answer, they set the|0|40653
si2036|DAW0|TRN|TIMIT/TRAIN/DR1/FDAW0/SI2036.wav|TIMIT/TRAIN/DR1/FDAW0/SI2036.wrd|TIMIT/TRAIN/DR1/FDAW0/SI2036.phn|TIMIT/TRAIN/DR1/FDAW0/SI2036.txt|F|New England|25|02/28/86|07/18/60|162.56|WHT|HS |As his feet slowed, he felt ashamed of the panic and resolved to make a|0|76698
sa1|DBB1|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|North Midland|24|04/15/86|02/27/62|180.34|WHT|BS |She had your dark suit in greasy wash water all|0|43418
sa2|DBB1|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|North Midland|24|04/15/86|02/27/62|180.34|WHT|BS |Don't ask me to carry an oily rag like|0|35840
sx106|DBB1|TRN|TIMIT/TRAIN/DR4/MARW0/SX106.wav|TIMIT/TRAIN/DR4/MARW0/SX106.wrd|TIMIT/TRAIN/DR4/MARW0/SX106.phn|TIMIT/TRAIN/DR4/MARW0/SX106.txt|M|North Midland|24|04/15/86|02/27/62|180.34|WHT|BS |A huge tapestry hung in her|0|47002
sx286|DBB1|TRN|TIMIT/TRAIN/DR4/MARW0/SX286.wav|TIMIT/TRAIN/DR4/MARW0/SX286.wrd|TIMIT/TRAIN/DR4/MARW0/SX286.phn|TIMIT/TRAIN/DR4/MARW0/SX286.txt|M|North Midland|24|04/15/86|02/27/62|180.34|WHT|BS |In every major cloverleaf, traffic sometimes gets backed|0|69632
sx16|DBB1|TRN|TIMIT/TRAIN/DR6/FAPB0/SX163.wav|TIMIT/TRAIN/DR6/FAPB0/SX163.wrd|TIMIT/TRAIN/DR6/FAPB0/SX163.phn|TIMIT/TRAIN/DR6/FAPB0/SX163.txt|M|North Midland|24|04/15/86|02/27/62|180.34|WHT|BS |They remained lifelong friends and|0|50586
sx196|DBB1|TRN|TIMIT/TRAIN/DR5/FCDR1/SX196.wav|TIMIT/TRAIN/DR5/FCDR1/SX196.wrd|TIMIT/TRAIN/DR5/FCDR1/SX196.phn|TIMIT/TRAIN/DR5/FCDR1/SX196.txt|M|North Midland|24|04/15/86|02/27/62|180.34|WHT|BS |How do oysters make|0|38196
sx376|DBB1|TRN|TIMIT/TRAIN/DR4/MARW0/SX376.wav|TIMIT/TRAIN/DR4/MARW0/SX376.wrd|TIMIT/TRAIN/DR4/MARW0/SX376.phn|TIMIT/TRAIN/DR4/MARW0/SX376.txt|M|North Midland|24|04/15/86|02/27/62|180.34|WHT|BS |Women may never become completely equal to|0|47002
si1006|DBB1|TRN|TIMIT/TRAIN/DR3/MDBB1/SI1006.wav|TIMIT/TRAIN/DR3/MDBB1/SI1006.wrd|TIMIT/TRAIN/DR3/MDBB1/SI1006.phn|TIMIT/TRAIN/DR3/MDBB1/SI1006.txt|M|North Midland|24|04/15/86|02/27/62|180.34|WHT|BS |Quince seed gum is the main ingredient in wave-setting|0|61338
si1636|DBB1|TRN|TIMIT/TRAIN/DR3/MDBB1/SI1636.wav|TIMIT/TRAIN/DR3/MDBB1/SI1636.wrd|TIMIT/TRAIN/DR3/MDBB1/SI1636.phn|TIMIT/TRAIN/DR3/MDBB1/SI1636.txt|M|North Midland|24|04/15/86|02/27/62|180.34|WHT|BS |This coat looks like a rag|0|29184
si2056|DBB1|TRN|TIMIT/TRAIN/DR3/MDBB1/SI2056.wav|TIMIT/TRAIN/DR3/MDBB1/SI2056.wrd|TIMIT/TRAIN/DR3/MDBB1/SI2056.phn|TIMIT/TRAIN/DR3/MDBB1/SI2056.txt|M|North Midland|24|04/15/86|02/27/62|180.34|WHT|BS |All that time rifle barrels were pointing unwaveringly at his head and|0|61645
sa1|DBP0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|Northern|24|01/27/86|01/25/62|175.26|WHT|BS |She had your dark suit in greasy wash water all|0|43418
sa2|DBP0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|Northern|24|01/27/86|01/25/62|175.26|WHT|BS |Don't ask me to carry an oily rag like|0|35840
sx78|DBP0|TRN|TIMIT/TRAIN/DR8/FCEG0/SX78.wav|TIMIT/TRAIN/DR8/FCEG0/SX78.wrd|TIMIT/TRAIN/DR8/FCEG0/SX78.phn|TIMIT/TRAIN/DR8/FCEG0/SX78.txt|M|Northern|24|01/27/86|01/25/62|175.26|WHT|BS |Doctors prescribe drugs too|0|31540
sx258|DBP0|TRN|TIMIT/TRAIN/DR8/FCEG0/SX258.wav|TIMIT/TRAIN/DR8/FCEG0/SX258.wrd|TIMIT/TRAIN/DR8/FCEG0/SX258.phn|TIMIT/TRAIN/DR8/FCEG0/SX258.txt|M|Northern|24|01/27/86|01/25/62|175.26|WHT|BS |The essay undeniably reflects our view|0|41268
sx438|DBP0|TRN|TIMIT/TRAIN/DR8/FCEG0/SX438.wav|TIMIT/TRAIN/DR8/FCEG0/SX438.wrd|TIMIT/TRAIN/DR8/FCEG0/SX438.phn|TIMIT/TRAIN/DR8/FCEG0/SX438.txt|M|Northern|24|01/27/86|01/25/62|175.26|WHT|BS |Shell shock caused by shrapnel is sometimes cured through group|0|56013
sx168|DBP0|TRN|TIMIT/TRAIN/DR8/FCEG0/SX168.wav|TIMIT/TRAIN/DR8/FCEG0/SX168.wrd|TIMIT/TRAIN/DR8/FCEG0/SX168.phn|TIMIT/TRAIN/DR8/FCEG0/SX168.txt|M|Northern|24|01/27/86|01/25/62|175.26|WHT|BS |Who took the kayak down the|0|29492
sx348|DBP0|TRN|TIMIT/TRAIN/DR8/FCEG0/SX348.wav|TIMIT/TRAIN/DR8/FCEG0/SX348.wrd|TIMIT/TRAIN/DR8/FCEG0/SX348.phn|TIMIT/TRAIN/DR8/FCEG0/SX348.txt|M|Northern|24|01/27/86|01/25/62|175.26|WHT|BS |I'll have a scoop of that exotic purple and turquoise|0|50074
si528|DBP0|TRN|TIMIT/TRAIN/DR2/MDBP0/SI528.wav|TIMIT/TRAIN/DR2/MDBP0/SI528.wrd|TIMIT/TRAIN/DR2/MDBP0/SI528.phn|TIMIT/TRAIN/DR2/MDBP0/SI528.txt|M|Northern|24|01/27/86|01/25/62|175.26|WHT|BS |Thereupon followed a demonstration that tyranny knows no ideological|0|84584
si1158|DBP0|TRN|TIMIT/TRAIN/DR2/MDBP0/SI1158.wav|TIMIT/TRAIN/DR2/MDBP0/SI1158.wrd|TIMIT/TRAIN/DR2/MDBP0/SI1158.phn|TIMIT/TRAIN/DR2/MDBP0/SI1158.txt|M|Northern|24|01/27/86|01/25/62|175.26|WHT|BS |Geocentricism per|0|28776
si1788|DBP0|TRN|TIMIT/TRAIN/DR2/MDBP0/SI1788.wav|TIMIT/TRAIN/DR2/MDBP0/SI1788.wrd|TIMIT/TRAIN/DR2/MDBP0/SI1788.phn|TIMIT/TRAIN/DR2/MDBP0/SI1788.txt|M|Northern|24|01/27/86|01/25/62|175.26|WHT|BS |Pretty girls among them, with blonde hair and pert|0|53249
sa1|DCD0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|South Midland|52|03/03/86|11/20/33|180.34|WHT|HS |She had your dark suit in greasy wash water all|0|43418
